ZAR_NAZ;OKRES;KAPACITA;X;Y
Školní jídelna;Žïár nad Sázavou;0;16,08410023;49,53992882
Školní družina;Žïár nad Sázavou;17;16,08410023;49,53992882
Základní škola;Žïár nad Sázavou;45;16,08410023;49,53992882
Mateøská škola;Žïár nad Sázavou;0;16,08410023;49,53992882
Školní jídelna;Žïár nad Sázavou;0;16,08410023;49,53992882
Školní družina;Žïár nad Sázavou;17;16,08410023;49,53992882
ŠJ-výdejna;Pelhøimov;8;15,30745146;49,2934047
Mateøská škola;Pelhøimov;8;15,30745146;49,2934047
ŠJ-výdejna;Pelhøimov;8;15,30745146;49,2934047
Mateøská škola;Pelhøimov;8;15,30745146;49,2934047
Mateøská škola;Žïár nad Sázavou;14;16,27898427;49,49936448
Školní jídelna;Žïár nad Sázavou;14;16,27898427;49,49936448
Mateøská škola;Žïár nad Sázavou;14;16,27898427;49,49936448
Školní jídelna;Žïár nad Sázavou;14;16,27898427;49,49936448
Dùm dìtí a mládeže;Tøebíè;0;16,21011366;49,15433117
Školní jídelna;Tøebíè;0;15,92414358;49,25468306
Mateøská škola;Tøebíè;30;15,92414358;49,25468306
Školní jídelna;Tøebíè;45;16,13466926;49,16757298
Mateøská škola;Tøebíè;25;16,13466926;49,16757298
Dùm dìtí a mládeže;Tøebíè;0;16,21011366;49,15433117
Školní jídelna;Tøebíè;0;15,92414358;49,25468306
Mateøská škola;Tøebíè;30;15,92414358;49,25468306
Školní jídelna;Tøebíè;45;16,13466926;49,16757298
Mateøská škola;Tøebíè;25;16,13466926;49,16757298
Základní škola;Tøebíè;38;15,92414358;49,25468306
Školní družina;Tøebíè;25;15,92414358;49,25468306
Školní družina;Tøebíè;25;15,92414358;49,25468306
Základní škola;Tøebíè;38;15,92414358;49,25468306
Základní škola;Žïár nad Sázavou;13;16,12368667;49,57110854
Školní jídelna;Žïár nad Sázavou;0;16,12368667;49,57110854
Mateøská škola;Žïár nad Sázavou;0;16,12368667;49,57110854
Školní družina;Žïár nad Sázavou;0;16,12368667;49,57110854
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,12368667;49,57110854
Základní škola;Žïár nad Sázavou;13;16,12368667;49,57110854
Školní jídelna;Žïár nad Sázavou;0;16,12368667;49,57110854
Mateøská škola;Žïár nad Sázavou;0;16,12368667;49,57110854
Školní družina;Žïár nad Sázavou;0;16,12368667;49,57110854
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,12368667;49,57110854
Školní jídelna;Jihlava;0;15,42840465;49,27039189
Mateøská škola;Jihlava;0;15,42840465;49,27039189
Školní jídelna;Jihlava;0;15,42840465;49,27039189
Mateøská škola;Jihlava;0;15,42840465;49,27039189
Školní jídelna;Tøebíè;200;15,87754536;49,14354312
Mateøská škola;Tøebíè;60;15,87754536;49,14354312
Školní jídelna;Tøebíè;200;15,87754536;49,14354312
Mateøská škola;Tøebíè;60;15,87754536;49,14354312
Dùm dìtí a mládeže;Tøebíè;0;15,64729935;48,9859729
Dùm dìtí a mládeže;Tøebíè;0;15,64729935;48,9859729
Jídelna;Žïár nad Sázavou;28;16,18460151;49,4082864
Mateøská škola;Žïár nad Sázavou;28;16,18460151;49,4082864
Jídelna;Žïár nad Sázavou;28;16,18460151;49,4082864
Mateøská škola;Žïár nad Sázavou;28;16,18460151;49,4082864
Základní škola;Tøebíè;38;15,7305449;49,23083143
Mateøská škola;Tøebíè;0;15,7305449;49,23083143
Školní družina;Tøebíè;25;15,7305449;49,23083143
Základní škola;Tøebíè;38;15,7305449;49,23083143
Mateøská škola;Tøebíè;0;15,7305449;49,23083143
Školní družina;Tøebíè;25;15,7305449;49,23083143
Základní škola;Žïár nad Sázavou;30;15,93924059;49,5626335
Školní jídelna;Žïár nad Sázavou;0;15,93924059;49,5626335
Mateøská škola;Žïár nad Sázavou;0;15,93924059;49,5626335
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,93924059;49,5626335
Základní škola;Žïár nad Sázavou;40;16,05976516;49,47427838
Mateøská škola;Žïár nad Sázavou;22;16,05976516;49,47427838
Školní jídelna;Žïár nad Sázavou;50;16,05976516;49,47427838
Školní družina;Žïár nad Sázavou;15;15,93924059;49,5626335
Základní škola;Žïár nad Sázavou;30;15,93924059;49,5626335
Školní jídelna;Žïár nad Sázavou;0;15,93924059;49,5626335
Mateøská škola;Žïár nad Sázavou;0;15,93924059;49,5626335
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,93924059;49,5626335
Základní škola;Žïár nad Sázavou;40;16,05976516;49,47427838
Mateøská škola;Žïár nad Sázavou;22;16,05976516;49,47427838
Školní jídelna;Žïár nad Sázavou;50;16,05976516;49,47427838
Školní družina;Žïár nad Sázavou;15;15,93924059;49,5626335
Školní jídelna;Žïár nad Sázavou;35;15,96721608;49,52493622
Mateøská škola;Žïár nad Sázavou;25;15,96721608;49,52493622
Školní jídelna;Žïár nad Sázavou;35;15,96721608;49,52493622
Mateøská škola;Žïár nad Sázavou;25;15,96721608;49,52493622
Školní jídelna - výdejna;Jihlava;24;15,73404979;49,368035
Mateøská škola;Jihlava;18;15,73404979;49,368035
Školní jídelna - výdejna;Jihlava;24;15,73404979;49,368035
Mateøská škola;Jihlava;18;15,73404979;49,368035
Školní jídelna;Pelhøimov;0;15,26365;49,44574517
Mateøská škola;Pelhøimov;0;15,26365;49,44574517
Školní jídelna;Pelhøimov;0;15,26365;49,44574517
Mateøská škola;Pelhøimov;0;15,26365;49,44574517
Dùm dìtí a mládeže;Havlíèkùv Brod;0;15,69447924;49,51529709
Základní škola;Havlíèkùv Brod;20;15,69447924;49,51529709
Školní jídelna;Havlíèkùv Brod;0;15,69447924;49,51529709
Mateøská škola;Havlíèkùv Brod;0;15,69447924;49,51529709
Školní družina;Havlíèkùv Brod;15;15,69447924;49,51529709
Dùm dìtí a mládeže;Havlíèkùv Brod;0;15,69447924;49,51529709
Základní škola;Havlíèkùv Brod;20;15,69447924;49,51529709
Školní jídelna;Havlíèkùv Brod;0;15,69447924;49,51529709
Mateøská škola;Havlíèkùv Brod;0;15,69447924;49,51529709
Školní družina;Havlíèkùv Brod;15;15,69447924;49,51529709
Základní škola;Jihlava;45;15,47998899;49,27007028
Školní družina;Jihlava;25;15,47998899;49,27007028
Školní jídelna - výdejna;Jihlava;0;15,47998899;49,27007028
Základní škola;Jihlava;45;15,47998899;49,27007028
Školní družina;Jihlava;25;15,47998899;49,27007028
Školní jídelna - výdejna;Jihlava;0;15,47998899;49,27007028
Školní jídelna;Žïár nad Sázavou;25;15,92737936;49,38002097
Mateøská škola;Žïár nad Sázavou;25;15,92737936;49,38002097
Školní jídelna;Žïár nad Sázavou;25;15,92737936;49,38002097
Mateøská škola;Žïár nad Sázavou;25;15,92737936;49,38002097
Jídelna;Žïár nad Sázavou;52;15,96834001;49,3804964
Mateøská škola;Žïár nad Sázavou;28;15,96834001;49,3804964
Jídelna;Žïár nad Sázavou;52;15,96834001;49,3804964
Mateøská škola;Žïár nad Sázavou;28;15,96834001;49,3804964
Mateøská škola;Žïár nad Sázavou;20;16,06479734;49,68588538
Školní jídelna;Žïár nad Sázavou;40;16,06479734;49,68588538
Základní škola;Žïár nad Sázavou;16;16,06479734;49,68588538
Školní družina;Žïár nad Sázavou;25;16,06479734;49,68588538
Mateøská škola;Žïár nad Sázavou;20;16,06479734;49,68588538
Školní jídelna;Žïár nad Sázavou;40;16,06479734;49,68588538
Základní škola;Žïár nad Sázavou;16;16,06479734;49,68588538
Školní družina;Žïár nad Sázavou;25;16,06479734;49,68588538
Základní škola;Pelhøimov;50;15,37162101;49,60288091
Školní družina;Pelhøimov;23;15,37162101;49,60288091
Mateøská škola;Pelhøimov;21;15,37162101;49,60288091
Školní jídelna;Pelhøimov;50;15,37162101;49,60288091
Základní škola;Pelhøimov;50;15,37162101;49,60288091
Školní družina;Pelhøimov;23;15,37162101;49,60288091
Mateøská škola;Pelhøimov;21;15,37162101;49,60288091
Školní jídelna;Pelhøimov;50;15,37162101;49,60288091
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,9899282;49,48681806
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,9899282;49,48681806
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,9899282;49,48681806
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,9899282;49,48681806
Základní škola;Žïár nad Sázavou;50;15,87828466;49,67945454
Školní družina;Žïár nad Sázavou;25;15,87828466;49,67945454
Základní škola;Žïár nad Sázavou;50;15,87828466;49,67945454
Školní družina;Žïár nad Sázavou;25;15,87828466;49,67945454
Mateøská škola;Jihlava;24;15,53442443;49,22573414
Školní jídelna - výdejna;Jihlava;24;15,53442443;49,22573414
Mateøská škola;Jihlava;24;15,53442443;49,22573414
Školní jídelna - výdejna;Jihlava;24;15,53442443;49,22573414
Školní jídelna;Pelhøimov;38;15,27000006;49,35814397
Mateøská škola;Pelhøimov;0;15,27000006;49,35814397
Základní škola;Pelhøimov;19;15,27000006;49,35814397
Školní družina;Pelhøimov;0;15,27000006;49,35814397
Školní jídelna;Pelhøimov;38;15,27000006;49,35814397
Mateøská škola;Pelhøimov;0;15,27000006;49,35814397
Základní škola;Pelhøimov;19;15,27000006;49,35814397
Školní družina;Pelhøimov;0;15,27000006;49,35814397
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,12164889;49,64551688
Dùm dìtí a mládeže;Žïár nad Sázavou;0;16,12164889;49,64551688
Základní škola;Tøebíè;50;15,76841909;49,06683563
Školní družina;Tøebíè;32;15,76841909;49,06683563
Základní škola;Tøebíè;50;15,76841909;49,06683563
Školní družina;Tøebíè;32;15,76841909;49,06683563
Školní jídelna - výdejna;Žïár nad Sázavou;0;16,07418323;49,56144308
Školní jídelna - výdejna;Žïár nad Sázavou;0;16,07418323;49,56144308
Školní jídelna - výdejna;Žïár nad Sázavou;0;15,87846037;49,34811488
Školní jídelna - výdejna;Žïár nad Sázavou;0;15,87846037;49,34811488
Školní jídelna;Jihlava;784;15,57364114;49,40103868
Základní škola;Jihlava;760;15,57364114;49,40103868
Školní družina;Jihlava;200;15,57364114;49,40103868
Základní umìlecká škola;Tøebíè;240;16,06104834;49,10774672
Základní škola;Tøebíè;240;16,05880223;49,10758216
Školní družina;Tøebíè;60;16,05880223;49,10758216
Školní klub;Tøebíè;138;16,05880223;49,10758216
Školní jídelna - výdejna;Jihlava;51;15,58759494;49,39219886
Mateøská škola;Jihlava;44;15,58759494;49,39219886
Školní jídelna - výdejna;Jihlava;51;15,58759494;49,39219886
Mateøská škola;Jihlava;44;15,58759494;49,39219886
Støední škola;Jihlava;141;15,58717119;49,39229878
Støední škola;Jihlava;200;15,58866008;49,39246364
Støední škola;Jihlava;200;15,58866008;49,39246364
Školní jídelna;Tøebíè;170;15,80538067;49,05773722
Mateøská škola;Tøebíè;120;15,80538067;49,05773722
Základní škola;Tøebíè;0;15,88183387;49,22170138
Školní jídelna - výdejna;Tøebíè;0;15,88183387;49,22170138
Základní škola;Tøebíè;0;15,88183387;49,22170138
Školní jídelna;Pelhøimov;1000;15,21899905;49,42752604
Domov mládeže;Pelhøimov;74;15,21899905;49,42752604
Støední škola;Pelhøimov;855;15,21972481;49,42813762
Støední škola;Pelhøimov;450;15,21972481;49,42813762
Domov mládeže;Pelhøimov;0;15,3531731;49,53585748
Školní jídelna;Pelhøimov;0;15,3531731;49,53585748
Domov mládeže;Pelhøimov;0;15,3531731;49,53585748
Školní jídelna;Pelhøimov;0;15,3531731;49,53585748
Mateøská škola;Tøebíè;48;15,87818282;49,21334833
Školní jídelna;Tøebíè;48;15,87818282;49,21334833
Støední škola;Jihlava;0;15,62059398;49,40549332
Školní jídelna;Jihlava;500;15,62059398;49,40549332
Domov mládeže;Jihlava;160;15,62059398;49,40549332
Støední škola;Jihlava;400;15,62059398;49,40549332
Mateøská škola;Jihlava;22;15,62378957;49,40347739
Školní jídelna - výdejna;Jihlava;100;15,62378957;49,40347739
Mateøská škola;Jihlava;22;15,62378957;49,40347739
Školní jídelna - výdejna;Jihlava;100;15,62378957;49,40347739
Dùm dìtí a mládeže;Pelhøimov;0;15,35390911;49,53891179
Dùm dìtí a mládeže;Pelhøimov;0;15,35390911;49,53891179
Školní jídelna;Pelhøimov;800;15,35390911;49,53891179
Základní škola;Pelhøimov;860;15,35390911;49,53891179
Školní družina;Pelhøimov;180;15,35390911;49,53891179
Jídelna;Žïár nad Sázavou;150;15,94286838;49,55609743
Mateøská škola;Žïár nad Sázavou;124;15,94286838;49,55609743
Jídelna;Žïár nad Sázavou;150;15,94286838;49,55609743
Mateøská škola;Žïár nad Sázavou;124;15,94286838;49,55609743
Mateøská škola;Havlíèkùv Brod;23;15,40543381;49,66505446
Soukromá školní jídelna;Havlíèkùv Brod;23;15,40543381;49,66505446
Jídelna;Žïár nad Sázavou;150;15,94286838;49,55609743
Mateøská škola;Žïár nad Sázavou;124;15,94286838;49,55609743
Mateøská škola;Havlíèkùv Brod;0;15,40524589;49,66518582
Školní jídelna - výdejna;Havlíèkùv Brod;0;15,40524589;49,66518582
Mateøská škola;Jihlava;0;15,58799227;49,40202409
Školní jídelna - výdejna;Jihlava;0;15,58799227;49,40202409
Základní škola;Jihlava;0;15,58799227;49,40202409
Školní družina;Jihlava;0;15,58799227;49,40202409
Støední škola;Jihlava;615;15,59599258;49,41341795
Støední škola;Jihlava;60;15,59599258;49,41341795
Základní škola;Jihlava;330;15,59127932;49,40895705
Školní jídelna - výdejna;Jihlava;280;15,59127932;49,40895705
Školní družina;Jihlava;100;15,59127932;49,40895705
Školní jídelna;Jihlava;0;15,58926103;49,4030926
Základní škola;Jihlava;330;15,59127932;49,40895705
Školní družina;Jihlava;100;15,59127932;49,40895705
Základní umìlecká škola;Tøebíè;250;15,80485045;49,05244301
Základní škola;Tøebíè;770;15,80485045;49,05244301
Školní jídelna;Tøebíè;700;15,80485045;49,05244301
Dùm dìtí a mládeže;Tøebíè;500;15,80485045;49,05244301
Školní družina;Tøebíè;100;15,80485045;49,05244301
Školní klub;Tøebíè;170;15,80485045;49,05244301
Základní umìlecká škola;Tøebíè;0;15,57173006;49,01797907
Dùm dìtí a mládeže;Žïár nad Sázavou;0;15,9416391;49,56177844
Mateøská škola;Tøebíè;68;15,82569034;49,19755338
Výchovný  ústav;Pelhøimov;40;15,24237388;49,26390271
Školní jídelna;Pelhøimov;100;15,24237388;49,26390271
Základní škola;Pelhøimov;12;15,24237388;49,26390271
Støední škola;Pelhøimov;36;15,24237388;49,26390271
Dìtský domov se školou;Pelhøimov;8;15,24237388;49,26390271
Pedag.- psychol. poradna;Žïár nad Sázavou;0;16,24990003;49,52493926
Pedag.- psychol. poradna;Žïár nad Sázavou;0;16,24990003;49,52493926
Domov mládeže;Žïár nad Sázavou;90;16,00434136;49,35595396
Domov mládeže;Žïár nad Sázavou;90;16,00434136;49,35595396
Domov mládeže;Žïár nad Sázavou;90;16,00434136;49,35595396
Domov mládeže;Žïár nad Sázavou;90;16,00434136;49,35595396
Domov mládeže;Žïár nad Sázavou;90;16,00434136;49,35595396
Domov mládeže;Žïár nad Sázavou;90;16,00434136;49,35595396
Domov mládeže;Žïár nad Sázavou;90;16,00434136;49,35595396
Domov mládeže;Žïár nad Sázavou;90;16,00434136;49,35595396
Støední škola;Žïár nad Sázavou;0;16,00434136;49,35595396
Školní jídelna;Žïár nad Sázavou;300;16,00738925;49,35581168
Školní jídelna;Žïár nad Sázavou;300;16,00738925;49,35581168
Školní jídelna;Žïár nad Sázavou;300;16,00738925;49,35581168
Školní jídelna;Žïár nad Sázavou;300;16,00738925;49,35581168
Školní jídelna;Žïár nad Sázavou;300;16,00738925;49,35581168
Školní jídelna;Žïár nad Sázavou;300;16,00738925;49,35581168
Školní jídelna;Žïár nad Sázavou;300;16,00738925;49,35581168
Školní jídelna;Žïár nad Sázavou;300;16,00738925;49,35581168
Støední škola;Žïár nad Sázavou;405;16,00738925;49,35581168
Základní škola;Havlíèkùv Brod;16;15,67437411;49,72335474
Základní škola;Havlíèkùv Brod;60;15,67437411;49,72335474
Školní družina;Havlíèkùv Brod;20;15,67437411;49,72335474
Støední škola;Havlíèkùv Brod;0;15,67437411;49,72335474
Základní škola;Jihlava;500;15,44966847;49,18258123
Školní družina;Jihlava;75;15,44966847;49,18258123
Støední škola;Jihlava;360;15,44864945;49,18294993
Školní jídelna;Jihlava;800;15,44864945;49,18294993
Základní škola;Jihlava;0;15,44864945;49,18294993
Základní škola;Jihlava;35;15,44864945;49,18294993
Základní škola;Jihlava;0;15,44864945;49,18294993
Dùm dìtí a mládeže;Pelhøimov;0;15,36248628;49,54224376
Dùm dìtí a mládeže;Pelhøimov;0;15,36248628;49,54224376
Støední škola;Pelhøimov;385;15,36086633;49,54143811
Støední škola;Pelhøimov;25;15,36086633;49,54143811
Dùm dìtí a mládeže;Pelhøimov;0;15,36535771;49,54242038
Školní jídelna;Pelhøimov;600;15,36535771;49,54242038
Základní škola;Pelhøimov;590;15,36535771;49,54242038
Školní družina;Pelhøimov;110;15,36535771;49,54242038
Dùm dìtí a mládeže;Pelhøimov;0;15,36535771;49,54242038
Základní umìlecká škola;Žïár nad Sázavou;292;16,22655909;49,29039677
Støední škola;Pelhøimov;136;15,00367824;49,4710887
Základní škola;Pelhøimov;0;15,00367824;49,4710887
Základní škola;Pelhøimov;0;15,00367824;49,4710887
Støední škola;Tøebíè;0;15,89428305;49,20725995
Støední škola;Jihlava;273;15,58521456;49,39640079
Školní jídelna;Tøebíè;158;15,88840457;49,09497444
Mateøská škola;Tøebíè;125;15,88840457;49,09497444
Základní umìlecká škola;Tøebíè;0;16,15518631;49,20872131
Støedisko výchovné péèe;Tøebíè;0;15,81221137;49,04881957
Školní družina;Havlíèkùv Brod;25;15,57219125;49,60917756
Mateøská škola;Havlíèkùv Brod;25;15,57219125;49,60917756
Dùm dìtí a mládeže;Havlíèkùv Brod;0;15,74286975;49,57314604
Základní umìlecká škola;Havlíèkùv Brod;0;15,74286975;49,57314604
Základní umìlecká škola;Havlíèkùv Brod;0;15,74286975;49,57314604
Støední škola;Havlíèkùv Brod;0;15,57257433;49,60997113
Domov mládeže;Havlíèkùv Brod;80;15,57257433;49,60997113
Školní jídelna - výdejna;Havlíèkùv Brod;130;15,57257433;49,60997113
Vyšší odborná škola;Havlíèkùv Brod;0;15,57257433;49,60997113
Dùm dìtí a mládeže;Pelhøimov;0;15,35533602;49,54176907
Školní družina;Pelhøimov;10;15,35533602;49,54176907
Dùm dìtí a mládeže;Pelhøimov;0;15,35533602;49,54176907
Školní jídelna;Pelhøimov;0;15,35533602;49,54176907
Základní škola;Pelhøimov;55;15,35533602;49,54176907
Základní škola;Pelhøimov;4;15,35533602;49,54176907
Školní jídelna;Tøebíè;60;15,81071038;49,04906342
Mateøská škola;Tøebíè;60;15,81071038;49,04906342
Základní škola;Tøebíè;545;16,1454014;49,21141488
Školní družina;Tøebíè;75;16,1454014;49,21141488
Dùm dìtí a mládeže;Tøebíè;0;16,1454014;49,21141488
Školní jídelna;Tøebíè;170;16,14871804;49,21027507
Mateøská škola;Tøebíè;75;16,14871804;49,21027507
Støední škola;Havlíèkùv Brod;168;15,27883554;49,69451261
dùm dìtí a mládeže;Havlíèkùv Brod;0;15,27651522;49,69449171
Centrum - Dùm dìtí a ml.;Havlíèkùv Brod;0;15,27653349;49,69474361
Centrum - Dùm dìtí a ml.;Havlíèkùv Brod;0;15,27653349;49,69474361
Støední škola;Tøebíè;0;15,81290728;49,05698808
Ped.-psych. poradna;Tøebíè;0;15,81192049;49,05570463
Ped.-psych. poradna;Tøebíè;0;15,81192049;49,05570463
Základní umìlecká škola;Havlíèkùv Brod;0;15,81499587;49,69773493
Dùm dìtí a mládeže;Havlíèkùv Brod;0;15,81499587;49,69773493
Základní škola;Havlíèkùv Brod;460;15,81499587;49,69773493
Školní družina;Havlíèkùv Brod;90;15,81499587;49,69773493
Mateøská škola;Havlíèkùv Brod;90;15,81499587;49,69773493
Školní jídelna;Havlíèkùv Brod;420;15,81499587;49,69773493
Školní klub;Havlíèkùv Brod;45;15,81499587;49,69773493
Školní jídelna - výdejna;Havlíèkùv Brod;0;15,81499587;49,69773493
Dùm dìtí a mládeže;Jihlava;400;15,72319865;49,48576865
Školní jídelna;Tøebíè;145;15,77194376;49,24484431
Mateøská škola;Tøebíè;90;15,77194376;49,24484431
Základní škola;Tøebíè;362;15,77133727;49,24370338
Školní družina;Tøebíè;60;15,77133727;49,24370338
Školní klub;Tøebíè;140;15,77133727;49,24370338
Školní jídelna;Tøebíè;350;15,77133727;49,24370338
Základní umìlecká škola;Tøebíè;0;15,77133727;49,24370338
Základní škola;Tøebíè;110;15,82632732;49,19696339
Školní jídelna;Tøebíè;231;15,82632732;49,19696339
Školní družina;Tøebíè;25;15,82632732;49,19696339
Mateøská škola;Tøebíè;0;15,82632732;49,19696339
Mateøská škola;Tøebíè;0;15,82632732;49,19696339
Základní škola;Jihlava;35;15,71875785;49,430022
Školní družina;Jihlava;19;15,71875785;49,430022
Dùm dìtí a mládeže;Jihlava;0;15,71875785;49,430022
Základní škola;Jihlava;35;15,71875785;49,430022
Školní družina;Jihlava;19;15,71875785;49,430022
Støední škola;Jihlava;793;15,58584885;49,39793161
Støední škola;Jihlava;0;15,58636497;49,39833346
Støední škola;Tøebíè;0;15,81137694;49,05282066
Støední škola;Jihlava;0;15,31700253;49,25957798
Základní škola;Jihlava;0;15,31700253;49,25957798
Mateøská škola;Tøebíè;100;15,88319585;49,2241438
Školní jídelna;Tøebíè;100;15,88319585;49,2241438
Mateøská škola;Jihlava;75;15,64781145;49,47970852
Školní jídelna - výdejna;Jihlava;85;15,64781145;49,47970852
Školní jídelna-výdejna;Jihlava;200;15,55986277;49,40439666
Základní škola;Jihlava;0;15,55986277;49,40439666
Školní družina;Jihlava;80;15,55986277;49,40439666
Mateøská škola;Jihlava;75;15,55928708;49,40415426
Školní jídelna;Jihlava;255;15,55928708;49,40415426
Mateøská škola;Jihlava;75;15,55928708;49,40415426
Školní jídelna;Jihlava;255;15,55928708;49,40415426
Dùm dìtí a mládeže;Pelhøimov;0;15,00656993;49,46699236
Školní jídelna;Pelhøimov;105;15,00656993;49,46699236
Mateøská škola;Pelhøimov;105;15,00656993;49,46699236
Dùm dìtí a mládeže;Pelhøimov;0;15,00656993;49,46699236
Školní jídelna;Havlíèkùv Brod;80;15,84885619;49,69079
Mateøská škola;Havlíèkùv Brod;70;15,84885619;49,69079
Základní škola;Havlíèkùv Brod;0;15,4044185;49,66669125
Školní jídelna;Jihlava;400;15,71817303;49,48551324
Školní družina;Jihlava;0;15,71817303;49,48551324
Zaøízení pro DVPP;Havlíèkùv Brod;0;15,5804874;49,59392129
Støední škola;Havlíèkùv Brod;300;15,57909109;49,6025812
Støedisko výchovné péèe;Pelhøimov;0;14,9658748;49,37320692
Výchovný ústav;Pelhøimov;51;14,9658748;49,37320692
Školní jídelna;Pelhøimov;75;14,9658748;49,37320692
Výchovný ústav;Pelhøimov;0;14,96285735;49,37461921
Výchovný ústav;Pelhøimov;0;14,96519018;49,37348332
Støední  škola;Jihlava;300;15,58364791;49,39730662
Domov mládeže;Jihlava;0;15,57354935;49,40273771
Domov mládeže;Jihlava;0;15,57354935;49,40273771
Støedisko praktického vyuèování;Jihlava;150;15,57700977;49,40176423
Støedisko praktického vyuèování;Jihlava;30;15,57700977;49,40176423
Støedisko praktického vyuèování;Jihlava;150;15,57700977;49,40176423
Støedisko praktického vyuèování;Jihlava;30;15,57700977;49,40176423
Základní umìlecká škola;Havlíèkùv Brod;0;15,67295658;49,71682868
Støední škola;Havlíèkùv Brod;360;15,67295658;49,71682868
Støední škola;Pelhøimov;485;15,22157558;49,42890402
Støední škola;Pelhøimov;300;15,22129017;49,42942943
Zaøízení pro DVPP;Pelhøimov;0;15,22129017;49,42942943
